,State,Country,Lat,Long,Date,Confirmed,Death,Recovered,Active
11767,Yerevan,Armenia,40.0691,45.0382,2020-03-10,1.0,0.0,,
11768,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-10,0.0,0.0,,
11769,New South Wales,Australia,-33.8688,151.2093,2020-03-10,55.0,2.0,,
11770,Northern Territory,Australia,-12.4634,130.8456,2020-03-10,1.0,0.0,,
11771,Queensland,Australia,-28.0167,153.4,2020-03-10,18.0,0.0,,
11772,South Australia,Australia,-34.9285,138.6007,2020-03-10,7.0,0.0,,
11773,Tasmania,Australia,-41.4545,145.9707,2020-03-10,2.0,0.0,,
11774,Victoria,Australia,-37.8136,144.9631,2020-03-10,18.0,0.0,,
11775,Western Australia,Australia,-31.9505,115.8605,2020-03-10,6.0,1.0,,
11776,Vienna,Austria,47.5162,14.5501,2020-03-10,182.0,0.0,,
11777,Baku,Azerbaijan,40.1431,47.5769,2020-03-10,11.0,0.0,,
11778,Nassau,Bahamas,25.0343,-77.3963,2020-03-10,0.0,0.0,,
11779,Manama,Bahrain,26.0275,50.55,2020-03-10,110.0,0.0,,
11780,Dhaka,Bangladesh,23.685,90.3563,2020-03-10,3.0,0.0,,
11781,Bridgetown,Barbados,13.1939,-59.5432,2020-03-10,0.0,0.0,,
11782,Minsk,Belarus,53.7098,27.9534,2020-03-10,9.0,0.0,,
11783,Brussels,Belgium,50.8333,4.0,2020-03-10,267.0,0.0,,
11784,Porto-Novo,Benin,9.3077,2.3158,2020-03-10,0.0,0.0,,
11785,Thimphu,Bhutan,27.5142,90.4336,2020-03-10,1.0,0.0,,
11786,TBF,Bolivia,-16.2902,-63.5887,2020-03-10,0.0,0.0,,
11787,Sarajevo,Bosnia and Herzegovina,43.9159,17.6791,2020-03-10,5.0,0.0,,
11788,Brasília,Brazil,-14.235,-51.9253,2020-03-10,31.0,0.0,,
11789,Bandar Seri Begawan,Brunei,4.5353,114.7277,2020-03-10,1.0,0.0,,
11790,Sofia,Bulgaria,42.7339,25.4858,2020-03-10,4.0,0.0,,
11791,Ouagadougou,Burkina Faso,12.2383,-1.5616,2020-03-10,1.0,0.0,,
11792,TBF,Cabo Verde,16.5388,-23.0418,2020-03-10,0.0,0.0,,
11793,Phnom Penh,Cambodia,11.55,104.9167,2020-03-10,2.0,0.0,,
11794,Yaoundé,Cameroon,3.848,11.5021,2020-03-10,2.0,0.0,,
11795,Alberta,Canada,53.9333,-116.5765,2020-03-10,7.0,0.0,,
11796,British Columbia,Canada,49.2827,-123.1207,2020-03-10,32.0,1.0,,
11797,Grand Princess,Canada,37.6489,-122.6655,2020-03-10,0.0,0.0,,
11798,Manitoba,Canada,53.7609,-98.8139,2020-03-10,0.0,0.0,,
11799,New Brunswick,Canada,46.5653,-66.4619,2020-03-10,0.0,0.0,,
11800,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-10,0.0,0.0,,
11801,Nova Scotia,Canada,44.682,-63.7443,2020-03-10,0.0,0.0,,
11802,Ontario,Canada,51.2538,-85.3232,2020-03-10,36.0,0.0,,
11803,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-10,0.0,0.0,,
11804,Quebec,Canada,52.9399,-73.5491,2020-03-10,4.0,0.0,,
11805,Saskatchewan,Canada,52.9399,-106.4509,2020-03-10,0.0,0.0,,
11806,Bangui,Central African Republic,6.6111,20.9394,2020-03-10,0.0,0.0,,
11807,N'Djamena,Chad,15.4542,18.7322,2020-03-10,0.0,0.0,,
11808,Santiago,Chile,-35.6751,-71.543,2020-03-10,13.0,0.0,,
11809,Anhui,China,31.8257,117.2264,2020-03-10,990.0,6.0,,
11810,Beijing,China,40.1824,116.4142,2020-03-10,429.0,8.0,,
11811,Chongqing,China,30.0572,107.874,2020-03-10,576.0,6.0,,
11812,Fujian,China,26.0789,117.9874,2020-03-10,296.0,1.0,,
11813,Gansu,China,37.8099,101.0583,2020-03-10,125.0,2.0,,
11814,Guangdong,China,23.3417,113.4244,2020-03-10,1353.0,8.0,,
11815,Guangxi,China,23.8298,108.7881,2020-03-10,252.0,2.0,,
11816,Guizhou,China,26.8154,106.8748,2020-03-10,146.0,2.0,,
11817,Hainan,China,19.1959,109.7453,2020-03-10,168.0,6.0,,
11818,Hebei,China,39.549,116.1306,2020-03-10,318.0,6.0,,
11819,Heilongjiang,China,47.862,127.7615,2020-03-10,481.0,13.0,,
11820,Henan,China,33.882,113.614,2020-03-10,1272.0,22.0,,
11821,Hong Kong,China,22.3,114.2,2020-03-10,120.0,3.0,,
11822,Hubei,China,30.9756,112.2707,2020-03-10,67760.0,3024.0,,
11823,Hunan,China,27.6104,111.7088,2020-03-10,1018.0,4.0,,
11824,Inner Mongolia,China,44.0935,113.9448,2020-03-10,75.0,1.0,,
11825,Jiangsu,China,32.9711,119.455,2020-03-10,631.0,0.0,,
11826,Jiangxi,China,27.614,115.7221,2020-03-10,935.0,1.0,,
11827,Jilin,China,43.6661,126.1923,2020-03-10,93.0,1.0,,
11828,Liaoning,China,41.2956,122.6085,2020-03-10,125.0,1.0,,
11829,Macau,China,22.1667,113.55,2020-03-10,10.0,0.0,,
11830,Ningxia,China,37.2692,106.1655,2020-03-10,75.0,0.0,,
11831,Qinghai,China,35.7452,95.9956,2020-03-10,18.0,0.0,,
11832,Shaanxi,China,35.1917,108.8701,2020-03-10,245.0,1.0,,
11833,Shandong,China,36.3427,118.1498,2020-03-10,758.0,6.0,,
11834,Shanghai,China,31.202,121.4491,2020-03-10,344.0,3.0,,
11835,Shanxi,China,37.5777,112.2922,2020-03-10,133.0,0.0,,
11836,Sichuan,China,30.6171,102.7103,2020-03-10,539.0,3.0,,
11837,Tianjin,China,39.3054,117.323,2020-03-10,136.0,3.0,,
11838,Tibet,China,31.6927,88.0924,2020-03-10,1.0,0.0,,
11839,Xinjiang,China,41.1129,85.2401,2020-03-10,76.0,3.0,,
11840,Yunnan,China,24.974,101.487,2020-03-10,174.0,2.0,,
11841,Zhejiang,China,29.1832,120.0934,2020-03-10,1215.0,1.0,,
11842,Bogotá,Colombia,4.5709,-74.2973,2020-03-10,3.0,0.0,,
11843,TBF,Congo (Brazzaville),-4.0383,21.7587,2020-03-10,0.0,0.0,,
11844,TBF,Congo (Kinshasa),-4.0383,21.7587,2020-03-10,0.0,0.0,,
11845,San José,Costa Rica,9.7489,-83.7534,2020-03-10,9.0,0.0,,
11846,TBF,Cote d'Ivoire,7.54,-5.5471,2020-03-10,0.0,0.0,,
11847,Zagreb,Croatia,45.1,15.2,2020-03-10,14.0,0.0,,
11848,TBF,Diamond Princess,0.0,0.0,2020-03-10,706.0,6.0,,
11849,Havana,Cuba,22.0,-80.0,2020-03-10,0.0,0.0,,
11850,Nicosia,Cyprus,35.1264,33.4299,2020-03-10,3.0,0.0,,
11851,TBF,Czechia,49.8175,15.473,2020-03-10,41.0,0.0,,
11852,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-10,2.0,0.0,,
11853,Greenland,Denmark,71.7069,-42.6043,2020-03-10,0.0,0.0,,
11854,Copenhagen,Denmark,56.2639,9.5018,2020-03-10,262.0,0.0,,
11855,Djibouti,Djibouti,11.8251,42.5903,2020-03-10,0.0,0.0,,
11856,Santo Domingo,Dominican Republic,18.7357,-70.1627,2020-03-10,5.0,0.0,,
11857,Quito,Ecuador,-1.8312,-78.1834,2020-03-10,15.0,0.0,,
11858,Cairo,Egypt,26.0,30.0,2020-03-10,59.0,1.0,,
11859,San Salvador,El Salvador,13.7942,-88.8965,2020-03-10,0.0,0.0,,
11860,Malabo,Equatorial Guinea,1.5,10.0,2020-03-10,0.0,0.0,,
11861,Asmara,Eritrea,15.1794,39.7823,2020-03-10,0.0,0.0,,
11862,Tallinn,Estonia,58.5953,25.0136,2020-03-10,12.0,0.0,,
11863,TBF,Eswatini,-26.5225,31.4659,2020-03-10,0.0,0.0,,
11864,Addis Ababa,Ethiopia,9.145,40.4897,2020-03-10,0.0,0.0,,
11865,Suva,Fiji,-17.7134,178.065,2020-03-10,0.0,0.0,,
11866,Helsinki,Finland,64.0,26.0,2020-03-10,40.0,0.0,,
11867,French Guiana,France,3.9339,-53.1258,2020-03-10,5.0,0.0,,
11868,French Polynesia,France,-17.6797,149.4068,2020-03-10,0.0,0.0,,
11869,Guadeloupe,France,16.25,-61.5833,2020-03-10,0.0,0.0,,
11870,Mayotte,France,-12.8275,45.1662,2020-03-10,0.0,0.0,,
11871,New Caledonia,France,-20.9043,165.618,2020-03-10,0.0,0.0,,
11872,Reunion,France,-21.1351,55.2471,2020-03-10,0.0,0.0,,
11873,Saint Barthelemy,France,17.9,-62.8333,2020-03-10,1.0,0.0,,
11874,St Martin,France,18.0708,-63.0501,2020-03-10,2.0,0.0,,
11875,Martinique,France,14.6415,-61.0242,2020-03-10,2.0,0.0,,
11876,Paris,France,46.2276,2.2137,2020-03-10,1784.0,33.0,,
11877,Libreville,Gabon,-0.8037,11.6094,2020-03-10,0.0,0.0,,
11878,Banjul,Gambia,13.4432,-15.3101,2020-03-10,0.0,0.0,,
11879,Tbilisi,Georgia,42.3154,43.3569,2020-03-10,15.0,0.0,,
11880,Berlin,Germany,51.0,9.0,2020-03-10,1457.0,2.0,,
11881,Accra,Ghana,7.9465,-1.0232,2020-03-10,0.0,0.0,,
11882,Athens,Greece,39.0742,21.8243,2020-03-10,89.0,0.0,,
11883,Guatemala City,Guatemala,15.7835,-90.2308,2020-03-10,0.0,0.0,,
11884,Conakry,Guinea,9.9456,-9.6966,2020-03-10,0.0,0.0,,
11885,Georgetown,Guyana,5.0,-58.75,2020-03-10,0.0,0.0,,
11886,Port-au-Prince,Haiti,18.9712,-72.2852,2020-03-10,0.0,0.0,,
11887,TBF,Holy See,41.9029,12.4534,2020-03-10,1.0,0.0,,
11888,Tegucigalpa,Honduras,15.2,-86.2419,2020-03-10,0.0,0.0,,
11889,Budapest,Hungary,47.1625,19.5033,2020-03-10,9.0,0.0,,
11890,Reykjavík,Iceland,64.9631,-19.0208,2020-03-10,69.0,0.0,,
11891,New Delhi,India,21.0,78.0,2020-03-10,56.0,0.0,,
11892,Jakarta,Indonesia,-0.7893,113.9213,2020-03-10,27.0,0.0,,
11893,Tehran,Iran,32.0,53.0,2020-03-10,8042.0,291.0,,
11894,Baghdad,Iraq,33.0,44.0,2020-03-10,71.0,7.0,,
11895,Dublin,Ireland,53.1424,-7.6921,2020-03-10,34.0,0.0,,
11896,Jerusalem,Israel,31.0,35.0,2020-03-10,75.0,0.0,,
11897,Rome,Italy,43.0,12.0,2020-03-10,10149.0,631.0,,
11898,Kingston,Jamaica,18.1096,-77.2975,2020-03-10,0.0,0.0,,
11899,Tokyo,Japan,36.0,138.0,2020-03-10,581.0,10.0,,
11900,Amman,Jordan,31.24,36.51,2020-03-10,1.0,0.0,,
11901,Astana,Kazakhstan,48.0196,66.9237,2020-03-10,0.0,0.0,,
11902,Nairobi,Kenya,-0.0236,37.9062,2020-03-10,0.0,0.0,,
11903,TBF,"Korea, South",36.0,128.0,2020-03-10,7513.0,54.0,,
11904,Kuwait City,Kuwait,29.5,47.75,2020-03-10,69.0,0.0,,
11905,Bishkek,Kyrgyzstan,41.2044,74.7661,2020-03-10,0.0,0.0,,
11906,Riga,Latvia,56.8796,24.6032,2020-03-10,8.0,0.0,,
11907,Beirut,Lebanon,33.8547,35.8623,2020-03-10,41.0,1.0,,
11908,Monrovia,Liberia,6.4281,-9.4295,2020-03-10,0.0,0.0,,
11909,Vaduz,Liechtenstein,47.14,9.55,2020-03-10,1.0,0.0,,
11910,Vilnius,Lithuania,55.1694,23.8813,2020-03-10,1.0,0.0,,
11911,Luxembourg,Luxembourg,49.8153,6.1296,2020-03-10,5.0,0.0,,
11912,Antananarivo,Madagascar,-18.7669,46.8691,2020-03-10,0.0,0.0,,
11913,Kuala Lumpur,Malaysia,2.5,112.5,2020-03-10,129.0,0.0,,
11914,Malé,Maldives,3.2028,73.2207,2020-03-10,6.0,0.0,,
11915,Valletta,Malta,35.9375,14.3754,2020-03-10,5.0,0.0,,
11916,Nouakchott,Mauritania,21.0079,10.9408,2020-03-10,0.0,0.0,,
11917,Port Louis,Mauritius,-20.2,57.5,2020-03-10,0.0,0.0,,
11918,Mexico City,Mexico,23.6345,-102.5528,2020-03-10,7.0,0.0,,
11919,Chisinau,Moldova,47.4116,28.3699,2020-03-10,3.0,0.0,,
11920,Monaco,Monaco,43.7333,7.4167,2020-03-10,1.0,0.0,,
11921,Ulaanbaatar,Mongolia,46.8625,103.8467,2020-03-10,1.0,0.0,,
11922,Podgorica,Montenegro,42.5,19.3,2020-03-10,0.0,0.0,,
11923,Rabat,Morocco,31.7917,-7.0926,2020-03-10,3.0,1.0,,
11924,Windhoek,Namibia,-22.9576,18.4904,2020-03-10,0.0,0.0,,
11925,Kathmandu,Nepal,28.1667,84.25,2020-03-10,1.0,0.0,,
11926,Aruba,Netherlands,12.5186,-70.0358,2020-03-10,0.0,0.0,,
11927,Curacao,Netherlands,12.1696,-68.99,2020-03-10,0.0,0.0,,
11928,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-10,0.0,0.0,,
11929,Amsterdam,Netherlands,52.1326,5.2913,2020-03-10,382.0,4.0,,
11930,Wellington,New Zealand,-40.9006,174.886,2020-03-10,5.0,0.0,,
11931,Managua,Nicaragua,12.8654,-85.2072,2020-03-10,0.0,0.0,,
11932,Niamey,Niger,17.6078,8.0817,2020-03-10,0.0,0.0,,
11933,Abuja,Nigeria,9.082,8.6753,2020-03-10,2.0,0.0,,
11934,TBF,North Macedonia,41.6086,21.7453,2020-03-10,7.0,0.0,,
11935,Oslo,Norway,60.472,8.4689,2020-03-10,400.0,0.0,,
11936,Muscat,Oman,21.0,57.0,2020-03-10,18.0,0.0,,
11937,Islamabad,Pakistan,30.3753,69.3451,2020-03-10,16.0,0.0,,
11938,Panama City,Panama,8.538,-80.7821,2020-03-10,1.0,0.0,,
11939,Port Moresby,Papua New Guinea,-6.315,143.9555,2020-03-10,0.0,0.0,,
11940,Asunción,Paraguay,-23.4425,-58.4438,2020-03-10,1.0,0.0,,
11941,Lima,Peru,-9.19,-75.0152,2020-03-10,11.0,0.0,,
11942,Manila,Philippines,13.0,122.0,2020-03-10,33.0,1.0,,
11943,Warsaw,Poland,51.9194,19.1451,2020-03-10,22.0,0.0,,
11944,Lisbon,Portugal,39.3999,-8.2245,2020-03-10,41.0,0.0,,
11945,Doha,Qatar,25.3548,51.1839,2020-03-10,24.0,0.0,,
11946,Bucharest,Romania,45.9432,24.9668,2020-03-10,25.0,0.0,,
11947,Moscow,Russia,60.0,90.0,2020-03-10,20.0,0.0,,
11948,Kigali,Rwanda,-1.9403,29.8739,2020-03-10,0.0,0.0,,
11949,Castries,Saint Lucia,13.9094,-60.9789,2020-03-10,0.0,0.0,,
11950,Kingstown,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-10,0.0,0.0,,
11951,San Marino,San Marino,43.9424,12.4578,2020-03-10,51.0,2.0,,
11952,Riyadh,Saudi Arabia,24.0,45.0,2020-03-10,20.0,0.0,,
11953,Dakar,Senegal,14.4974,-14.4524,2020-03-10,4.0,0.0,,
11954,Belgrade,Serbia,44.0165,21.0059,2020-03-10,5.0,0.0,,
11955,Victoria,Seychelles,-4.6796,55.492,2020-03-10,0.0,0.0,,
11956,Singapore,Singapore,1.2833,103.8333,2020-03-10,160.0,0.0,,
11957,Bratislava,Slovakia,48.669,19.699,2020-03-10,7.0,0.0,,
11958,Ljubljana,Slovenia,46.1512,14.9955,2020-03-10,31.0,0.0,,
11959,Mogadishu,Somalia,5.1521,46.1996,2020-03-10,0.0,0.0,,
11960,Pretoria,South Africa,-30.5595,22.9375,2020-03-10,7.0,0.0,,
11961,Madrid,Spain,40.0,-4.0,2020-03-10,1695.0,35.0,,
11962,Sri Jayawardenapura Kotte,Sri Lanka,7.0,81.0,2020-03-10,1.0,0.0,,
11963,Khartoum,Sudan,12.8628,30.2176,2020-03-10,0.0,0.0,,
11964,Paramaribo,Suriname,3.9193,-56.0278,2020-03-10,0.0,0.0,,
11965,Stockholm,Sweden,63.0,16.0,2020-03-10,355.0,0.0,,
11966,Bern,Switzerland,46.8182,8.2275,2020-03-10,491.0,3.0,,
11967,TBF,Taiwan*,23.7,121.0,2020-03-10,47.0,1.0,,
11968,Dodoma,Tanzania,-6.369,34.8888,2020-03-10,0.0,0.0,,
11969,Bangkok,Thailand,15.0,101.0,2020-03-10,53.0,1.0,,
11970,Lomé,Togo,8.6195,0.8248,2020-03-10,1.0,0.0,,
11971,Port of Spain,Trinidad and Tobago,10.6918,-61.2225,2020-03-10,0.0,0.0,,
11972,Tunis,Tunisia,34.0,9.0,2020-03-10,5.0,0.0,,
11973,Ankara,Turkey,38.9637,35.2433,2020-03-10,0.0,0.0,,
11974,Kampala,Uganda,1.0,32.0,2020-03-10,0.0,0.0,,
11975,Kiev,Ukraine,48.3794,31.1656,2020-03-10,1.0,0.0,,
11976,Abu Dhabi,United Arab Emirates,24.0,54.0,2020-03-10,74.0,0.0,,
11977,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-10,0.0,0.0,,
11978,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-10,0.0,0.0,,
11979,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-10,1.0,0.0,,
11980,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-10,1.0,0.0,,
11981,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-10,0.0,0.0,,
11982,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-10,0.0,0.0,,
11983,London,United Kingdom,55.3781,-3.4360000000000004,2020-03-10,382.0,6.0,,
11984,Montevideo,Uruguay,-32.5228,-55.7658,2020-03-10,0.0,0.0,,
11985,TBF,US,37.0902,-95.7129,2020-03-10,959.0,28.0,,
11986,Tashkent,Uzbekistan,41.3775,64.5853,2020-03-10,0.0,0.0,,
11987,Caracas,Venezuela,6.4238,-66.5897,2020-03-10,0.0,0.0,,
11988,Hanoi,Vietnam,16.0,108.0,2020-03-10,31.0,0.0,,
11989,Lusaka,Zambia,-15.4167,28.2833,2020-03-10,0.0,0.0,,
11990,Harare,Zimbabwe,-20.0,30.0,2020-03-10,0.0,0.0,,
11991,Diamond Princess,Canada,0.0,0.0,2020-03-10,0.0,0.0,,
11992,Roseau,Dominica,15.415,-61.371,2020-03-10,0.0,0.0,,
11993,St. George's,Grenada,12.1165,-61.679,2020-03-10,0.0,0.0,,
11994,Maputo,Mozambique,-18.665695,35.529562,2020-03-10,0.0,0.0,,
11995,Damascus,Syria,34.802075,38.99681500000001,2020-03-10,0.0,0.0,,
11996,TBF,Timor-Leste,-8.874217,125.727539,2020-03-10,0.0,0.0,,
11997,Belmopan,Belize,13.1939,-59.5432,2020-03-10,0.0,0.0,,
11998,Recovered,Canada,0.0,0.0,2020-03-10,0.0,0.0,,
11999,Vientiane,Laos,19.85627,102.495496,2020-03-10,0.0,0.0,,
12000,Tripoli,Libya,26.3351,17.228331,2020-03-10,0.0,0.0,,
12001,TBF,West Bank and Gaza,31.9522,35.2332,2020-03-10,26.0,0.0,,
12002,Bissau,Guinea-Bissau,11.8037,-15.1804,2020-03-10,0.0,0.0,,
12003,Bamako,Mali,17.570692,-3.996166000000001,2020-03-10,0.0,0.0,,
12004,Basseterre,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-10,0.0,0.0,,
12005,Kabul,Afghanistan,33.0,65.0,2020-03-11,7.0,0.0,,
12006,Tirana,Albania,41.1533,20.1683,2020-03-11,12.0,1.0,,
12007,Algiers,Algeria,28.0339,1.6596,2020-03-11,20.0,0.0,,
12008,Andorra la Vella,Andorra,42.5063,1.5218,2020-03-11,1.0,0.0,,
12009,Luanda,Angola,-11.2027,17.8739,2020-03-11,0.0,0.0,,
12010,St. John's,Antigua and Barbuda,17.0608,-61.7964,2020-03-11,0.0,0.0,,
12011,Buenos Aires,Argentina,-38.4161,-63.6167,2020-03-11,19.0,1.0,,
12012,Yerevan,Armenia,40.0691,45.0382,2020-03-11,1.0,0.0,,
12013,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-11,0.0,0.0,,
12014,New South Wales,Australia,-33.8688,151.2093,2020-03-11,65.0,2.0,,
12015,Northern Territory,Australia,-12.4634,130.8456,2020-03-11,1.0,0.0,,
12016,Queensland,Australia,-28.0167,153.4,2020-03-11,20.0,0.0,,
12017,South Australia,Australia,-34.9285,138.6007,2020-03-11,9.0,0.0,,
12018,Tasmania,Australia,-41.4545,145.9707,2020-03-11,3.0,0.0,,
12019,Victoria,Australia,-37.8136,144.9631,2020-03-11,21.0,0.0,,
12020,Western Australia,Australia,-31.9505,115.8605,2020-03-11,9.0,1.0,,
12021,Vienna,Austria,47.5162,14.5501,2020-03-11,246.0,0.0,,
12022,Baku,Azerbaijan,40.1431,47.5769,2020-03-11,11.0,0.0,,
12023,Nassau,Bahamas,25.0343,-77.3963,2020-03-11,0.0,0.0,,
12024,Manama,Bahrain,26.0275,50.55,2020-03-11,195.0,0.0,,
12025,Dhaka,Bangladesh,23.685,90.3563,2020-03-11,3.0,0.0,,
12026,Bridgetown,Barbados,13.1939,-59.5432,2020-03-11,0.0,0.0,,
12027,Minsk,Belarus,53.7098,27.9534,2020-03-11,9.0,0.0,,
12028,Brussels,Belgium,50.8333,4.0,2020-03-11,314.0,3.0,,
12029,Porto-Novo,Benin,9.3077,2.3158,2020-03-11,0.0,0.0,,
12030,Thimphu,Bhutan,27.5142,90.4336,2020-03-11,1.0,0.0,,
12031,TBF,Bolivia,-16.2902,-63.5887,2020-03-11,2.0,0.0,,
12032,Sarajevo,Bosnia and Herzegovina,43.9159,17.6791,2020-03-11,7.0,0.0,,
12033,Brasília,Brazil,-14.235,-51.9253,2020-03-11,38.0,0.0,,
12034,Bandar Seri Begawan,Brunei,4.5353,114.7277,2020-03-11,11.0,0.0,,
12035,Sofia,Bulgaria,42.7339,25.4858,2020-03-11,7.0,1.0,,
12036,Ouagadougou,Burkina Faso,12.2383,-1.5616,2020-03-11,2.0,0.0,,
12037,TBF,Cabo Verde,16.5388,-23.0418,2020-03-11,0.0,0.0,,
12038,Phnom Penh,Cambodia,11.55,104.9167,2020-03-11,3.0,0.0,,
12039,Yaoundé,Cameroon,3.848,11.5021,2020-03-11,2.0,0.0,,
12040,Alberta,Canada,53.9333,-116.5765,2020-03-11,19.0,0.0,,
12041,British Columbia,Canada,49.2827,-123.1207,2020-03-11,39.0,1.0,,
12042,Grand Princess,Canada,37.6489,-122.6655,2020-03-11,0.0,0.0,,
12043,Manitoba,Canada,53.7609,-98.8139,2020-03-11,0.0,0.0,,
12044,New Brunswick,Canada,46.5653,-66.4619,2020-03-11,1.0,0.0,,
12045,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-11,0.0,0.0,,
12046,Nova Scotia,Canada,44.682,-63.7443,2020-03-11,0.0,0.0,,
12047,Ontario,Canada,51.2538,-85.3232,2020-03-11,41.0,0.0,,
12048,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-11,0.0,0.0,,
12049,Quebec,Canada,52.9399,-73.5491,2020-03-11,8.0,0.0,,
12050,Saskatchewan,Canada,52.9399,-106.4509,2020-03-11,0.0,0.0,,
12051,Bangui,Central African Republic,6.6111,20.9394,2020-03-11,0.0,0.0,,
12052,N'Djamena,Chad,15.4542,18.7322,2020-03-11,0.0,0.0,,
12053,Santiago,Chile,-35.6751,-71.543,2020-03-11,23.0,0.0,,
12054,Anhui,China,31.8257,117.2264,2020-03-11,990.0,6.0,,
12055,Beijing,China,40.1824,116.4142,2020-03-11,435.0,8.0,,
12056,Chongqing,China,30.0572,107.874,2020-03-11,576.0,6.0,,
12057,Fujian,China,26.0789,117.9874,2020-03-11,296.0,1.0,,
12058,Gansu,China,37.8099,101.0583,2020-03-11,127.0,2.0,,
12059,Guangdong,China,23.3417,113.4244,2020-03-11,1356.0,8.0,,
12060,Guangxi,China,23.8298,108.7881,2020-03-11,252.0,2.0,,
12061,Guizhou,China,26.8154,106.8748,2020-03-11,146.0,2.0,,
12062,Hainan,China,19.1959,109.7453,2020-03-11,168.0,6.0,,
12063,Hebei,China,39.549,116.1306,2020-03-11,318.0,6.0,,
12064,Heilongjiang,China,47.862,127.7615,2020-03-11,482.0,13.0,,
12065,Henan,China,33.882,113.614,2020-03-11,1273.0,22.0,,
12066,Hong Kong,China,22.3,114.2,2020-03-11,126.0,3.0,,
12067,Hubei,China,30.9756,112.2707,2020-03-11,67773.0,3046.0,,
12068,Hunan,China,27.6104,111.7088,2020-03-11,1018.0,4.0,,
12069,Inner Mongolia,China,44.0935,113.9448,2020-03-11,75.0,1.0,,
12070,Jiangsu,China,32.9711,119.455,2020-03-11,631.0,0.0,,
12071,Jiangxi,China,27.614,115.7221,2020-03-11,935.0,1.0,,
12072,Jilin,China,43.6661,126.1923,2020-03-11,93.0,1.0,,
12073,Liaoning,China,41.2956,122.6085,2020-03-11,125.0,1.0,,
12074,Macau,China,22.1667,113.55,2020-03-11,10.0,0.0,,
12075,Ningxia,China,37.2692,106.1655,2020-03-11,75.0,0.0,,
12076,Qinghai,China,35.7452,95.9956,2020-03-11,18.0,0.0,,
12077,Shaanxi,China,35.1917,108.8701,2020-03-11,245.0,1.0,,
12078,Shandong,China,36.3427,118.1498,2020-03-11,760.0,6.0,,
12079,Shanghai,China,31.202,121.4491,2020-03-11,344.0,3.0,,
12080,Shanxi,China,37.5777,112.2922,2020-03-11,133.0,0.0,,
12081,Sichuan,China,30.6171,102.7103,2020-03-11,539.0,3.0,,
12082,Tianjin,China,39.3054,117.323,2020-03-11,136.0,3.0,,
12083,Tibet,China,31.6927,88.0924,2020-03-11,1.0,0.0,,
12084,Xinjiang,China,41.1129,85.2401,2020-03-11,76.0,3.0,,
12085,Yunnan,China,24.974,101.487,2020-03-11,174.0,2.0,,
12086,Zhejiang,China,29.1832,120.0934,2020-03-11,1215.0,1.0,,
12087,Bogotá,Colombia,4.5709,-74.2973,2020-03-11,9.0,0.0,,
12088,TBF,Congo (Brazzaville),-4.0383,21.7587,2020-03-11,0.0,0.0,,
12089,TBF,Congo (Kinshasa),-4.0383,21.7587,2020-03-11,1.0,0.0,,
12090,San José,Costa Rica,9.7489,-83.7534,2020-03-11,13.0,0.0,,
12091,TBF,Cote d'Ivoire,7.54,-5.5471,2020-03-11,1.0,0.0,,
12092,Zagreb,Croatia,45.1,15.2,2020-03-11,19.0,0.0,,
12093,TBF,Diamond Princess,0.0,0.0,2020-03-11,706.0,7.0,,
12094,Havana,Cuba,22.0,-80.0,2020-03-11,0.0,0.0,,
12095,Nicosia,Cyprus,35.1264,33.4299,2020-03-11,6.0,0.0,,
12096,TBF,Czechia,49.8175,15.473,2020-03-11,91.0,0.0,,
12097,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-11,2.0,0.0,,
12098,Greenland,Denmark,71.7069,-42.6043,2020-03-11,0.0,0.0,,
12099,Copenhagen,Denmark,56.2639,9.5018,2020-03-11,442.0,0.0,,
12100,Djibouti,Djibouti,11.8251,42.5903,2020-03-11,0.0,0.0,,
12101,Santo Domingo,Dominican Republic,18.7357,-70.1627,2020-03-11,5.0,0.0,,
12102,Quito,Ecuador,-1.8312,-78.1834,2020-03-11,17.0,0.0,,
12103,Cairo,Egypt,26.0,30.0,2020-03-11,60.0,1.0,,
12104,San Salvador,El Salvador,13.7942,-88.8965,2020-03-11,0.0,0.0,,
12105,Malabo,Equatorial Guinea,1.5,10.0,2020-03-11,0.0,0.0,,
12106,Asmara,Eritrea,15.1794,39.7823,2020-03-11,0.0,0.0,,
12107,Tallinn,Estonia,58.5953,25.0136,2020-03-11,16.0,0.0,,
12108,TBF,Eswatini,-26.5225,31.4659,2020-03-11,0.0,0.0,,
